lang_id,text
tso,na miehleketo swi andlariwile hi ndlela yo enela naswona vuxokoxoko byin wana byi seketela nhlokomhaka - vumbhoni bya leswaku xitshuriwa xi kunguhatiwile na kumbe ku mpfampfarhutiwa byi tikombisa hi maandlalelo ya xitshuriwa hi ndlela yo enela
sot,mahlatsipa a dinaha tsa kantle a thekiso a ka fuwa nako ya ho hlaphohelwa le ho imamela ho dula rab ho fihlela matsatsi a polelwana ya maemong a mang ditumello tsa bodulo tsa nakwana polelwana ya le ditumello tsa bodulo tsa nako tsohle polelwana ya di ka fuwa mahlatsipa a dinaha tsa kantle
afr,n kodisil is n bylae of n aanhegsel tot n bestaande testament wat opgestel word om iets by n bestaande testament te voeg of te verander n kodisil moet voldoen aan dieselfde vereistes as n geldige testament soos hierbo uiteengesit
xho,abantu abamiselwe izinto ukulungiselela ezindidi mhlawumbi angazimela okanye babeliqela iimbasa ziza kunikezwa kumakhosikazi aneso sidima amakhosikazi aphume izandla emsebenzini wawo nawenze igalelo elibalulekileyo kwicandelo lamanzi emzantsi afrika
zul,izingqalasizinda ezizobhekwa zimbakanya imigwaqo imigwaqo enguthelawayeka izikhumulo zezindiza izikhulumo zemikhumbi uloliwe imizila yamanzi nezicingo zokuxhumana kodwa-ke izingqalasizinda zezifunda nezezwekazi lonke kuzogxilwa kuzo kuloluhlelo
zul,ngo- waqala ukusebenzu kustilfontein panelbeaters wenza umsebenzi owahlukene wase wahamba wayosebenza kumarico foodstar izinyangana wasuka lapho waya estilfontein goldmine waye ungumshayeli wesitimela le ngaphansi emhlabathini
afr,wêreld voedseldag is n baie belangrike datum op die landboukalender nie net hier by ons nie maar dwarsdeur die wêreld aangesien oktober die datum is waarop die voedsel en landbou organisasie van die verenigde nasies in gestig is die tema vir wêreld voedsel dag is die reg tot voedsel
eng,amendment of entries in register a the entry made in the register in respect of any product medical device or ivd may on application by the holder of a certiï¬cate of registration issued in respect of such product medical device or ivd be amended by the chief executive officer
tsn,tona o tshwanetse gore ka dikatlanegiso tsa komiti ya thadiso ya tekano ka tsela e e tsweletseng a sekaseke maleba a ditlwaelo tse di mo mametlelelong ka maikaelelo a go oketsa go fetola go farologanya kgotsa go baakanya lenane la ditlwaelo tse di mo mametlelelong
sot,ho tla qaptjwa mokwga o tshwanang le wa theta south african qualifications authority ho kgothalletsa boemo bo amohelehang ba tshebelletso mme ka ho etsa jwalo ba sirelletsa ba nang le seabo mme ba thusa kgonahalo ya ho fallela dikarolong tse ding tsa indaseteri
afr,het mense sover u kennis strek wel die stadion se binneplein area bereik sonder kaartjies - - - verseker ja toe die net bietjie verder van hierdie af ek dink net hierso begin die heining so en dan hardloop hy daardie kant af swembad toe
tsn,lenyalo leo e tla nna le e seng la tlhakanelo ya dithoto go sa akarediwe tsamaiso ya koketsego ntle le fa maphata a ka kwadisa tumelano e e seng ya tlhakanelo ya dithoto mo sebakeng sa dikgwedi di le tharo morago ga letlha la lenyalo karolo ya b
tsn,nyda e tlhamilwe ke puso go ka tsibogela ka gangwe dikgwetlho tsa ikonomi tse di lebaganeng le baša mme jaaka setheo se se tlhabololang ka matlole se thusa ka tšhono ya go tlhama ditiro tlhabololo ya bokgoni le neelano ya bokgoni go baša ba aforika borwa
ssw,litiko letekucondzisa similo litawucinisekisa kutsi sigwebo sekuboshwa sikhishwa ngekuya kwemtsetfo uma kucatjangelwa kukhululwa kwembekwacala litiko letekucondzisa kwesimilo litawunakisisa kweluswa kwembekwacala lokhishwe ngemvume yekwetsembisa kutsi angeke abaleke ngepharoli
nbl,esikhathini samva lesi kokuthoma soloko safumana intando yenengi kwavela amathuba amanengi wemisebenzi kunenani labantu abathoma ukusebenza lokhu kwehlisa izinga lokutlhoga imisebenzi ukusuka ku- ngonyaka we- ukuya ku- ngonyaka we-
tso,loko ku kaneta ku yelana na ku vekiwa ka mutirhi na swona nkanetano wolowo a wu weli ehansi ka nawu wa maendlelo ya mintirho yo ka yi nga ri kahle minhlangano yi twanana ku hundzisela minkanetano yaleyo leswaku yi lamuriwa exihundleni
tsn,yunibesithi ya bokone-bophirima nwu e amogetse kabelo ya go nna moitshimololedi yo o tsweletseng pele go gaisa wa mo kgaisanong ya boitshimololedi jwa bosetšhaba mme ba amogela r ya kabelo ya madi kwa moletlong o o kgethegileng kwa johannesburg
nso,dilaetši tša ekonomi di šišinya gore bjale re a tsoga tiro ya ekonomi e a gola ka afrika borwa gomme re emetše kgolo ge re eya pele dipalopalo tša bašomi tše di lokollotšwego ka labobedi di bontšha gore ekonomi bjale e hloma mešomo e sego go e fokotša
xho,ngaphambi kokuba uvavanyelwe ukuqhuba kufuneka ube uluphumelele uvavanyo olukukhangela ukuba uyayazi na imiqondiso yendlela iimpawu ezilawula iimoto ezindleleni iindawo zokuqhuba ezilawula imoto ezingaphakathi kufuneka ube uye wahlolwa namehlo
tso,a murhijisitara a nga nyika matimba eka mutirhela tiko unwana na unwana kumbe hi ku pfumeleriwa hi holobye munhu unwana na unwana loyi a nga riki mutirhela tiko ku tirhisa matimba kumbe ntirho wa murhijisitara
afr,die raamwerk fokus op prioriteite ons het onsself daartoe verbind om saam te werk om ekonomiese groei te bespoedig en die ekonomie te transformeer ten einde behoorlike werk te skep en n volhoubare bestaan te verseker
xho,ukuthintelwa kweempawu ezibonisa ukungalungi kosana olungekazalwa ngenxa yokusetyenziswa kotywala okanye i-fas ngamafutshane kwisingesi lolona hlobo luqhelekileyo nolunokuthintelwa lobulwelwe ngenqondo ehlabathini kodwa nangona kunjalo yeyona ngxaki yezempilo uluntu lwentshona kapa olujongene nayo
afr,die komitee neem verder kennis daarvan dat die verantwoordelikheid vir die kontrole van tekort-kominge deur die interne oudit geïdentifiseer by ce-i setel die komitee sal die implementering van korrektiewe aksies vir die finansiële jaar opvolg
ven,maitele a u shumisana na khomishini dza u rangela manwalo a u humbela na manwalo a tshumelo a bvaho kha mashango a nnda hei mbetshelo i do shumiswa vhudzuloni ha luambo lwa afrikaans na english hu tshi shumiswa lifurase luambo lunwe na lunwe lwa tshiofisi
eng,the commission was advised that a firewall was usually created in order to ensure that the prosecutors who are involved in investigations did not become involved in operational matters it was understood by this to refer to conduct such as search and seizures as well as arrests
xho,okwesine urhulumente uyakugcina kwaye andise inkcitho yentlalo kuqukwa nokolula ngokuqhubekayo inkxaso-mali yesondlo sabantwana abaneminyaka eli- yobudala kunye nokwehlisa iminyaka yokufanelekela umhlalaphantsi iye kuma- emadodeni
xho,nabani na angasenza isicelo somlomo xa engakwazi ukufunda okanye ukubhala okanye enokulimala okumthintelayo okwenza angabinakho ukuzalisa ifomu kwiimeko ezinjalo igosa lethu lolwazi liya kuzalisa ifomu yesicelo kwaye linike olo ncedo lufunekayo
ven,u thoma u ita zwo bulwaho kha mulayo wa pfanelo dza mavu a tshitshavha wa u itela khwinifhadzo ya tshumiso kwayo ya ikonomi kha mavu a tshitshavha na u engedza thuso ya zwa tsheledzo mbeu na zwishumiswa kha vhalimi vhaṱuku na vho vhumbanaho
sot,re a kgothala hape hore eng kapa eng e bohehang e tshwanela sebopeho sa kgatelopele ya batho ba democratic republic of congo jwalo ka ha ba lebile botsitsong le katlehong kgatelopele e ke ke ya sitiswa
ssw,uma wehluleka kugcwalisa futsi ubuyise i-w as yembuyeketo yetiznzuzo ngesikhatsi lesibekiwe sigaba semtsetfo siniketa ikhomishini yesincepheteliso emandla ekulinganisa tinzuzo kungafakwa nenhlawulo lengadluli ku- emaphesenti lalishumi ekuhlolwa kwekugcina
zul,uma ungqongqoshe ehluleka ukuphatha isikhundla ngokuhambisana nomgomo wekhabhinethe umongameli angafuna ukuthi ungqongqoshe othintekile aqondise ukuphathwa kwaleso sikhundla ukuze kuhambisane nalowo mgomo
ssw,bafakiticelo bangatikhetsela kulandza emapasipoti abo emahhovisini lapho bafaka ticelo tabo khona nobe batfunyelelwe wona ngeliposi uma bakhetse kutsi batfunyelelwe wona ngeliposi batawukhokha imali lengu-r
zul,e izithunywa ezingekho ngaphezu kwezintathu eziphathelene nokuphathwa kohulumeni basekhaya eziqokwe yi-salga kanye ne-kwanaloga kanye f naleyo nombolo yabantu ngendlela ilungu lesigungu esilawulayo sesifundazwe elingabona ifanele
tsn,bathelesi botlhe ba dithulaganyo tsa fet ba ba nayang borutegi jo bo tletseng mo maemong a - a letlhomeso la borutegi la bosetšhaba ba tshwanetse go ikwadisa jaaka ditheo tsa poraebete tsa thuto le katiso e e tsweletseng bakopi le bona ba tshwanetse go ikwadisa go ya ka molao wa ditlamo wa
ssw,yetfula bufakazi bemalingena lencane lengangetinkhulungwane letingemashumi lamabili nesihlanu temarandi ngenyanga yempesheni nobe yempesheni lengenakuncanyulwa nobe ye-net lengekho ngaphansi kwetigidzi temarandi letingu-
ssw,umnikati utawubopheleleka kuletindleko tekulungisa nobe ngabe nguwuphi umncele wefenisi ngekuya mayelana nelizinga lelipulasi ngaphasi kwalomtsetfo utawubopheleleke kutsi afake sandla kuletindleko tafenisi yaloluhlobo
zul,ngqongqoshe ebhalwe phansi yokususa noma ukulahla ukuze akwazi ukuzimela nganoma yimiphi imithwalo yamasampula amaminerali atholwe ngonaleli lungelo ngesikhathi somsebenzi wokuhlola ubukhona bokunga mayinwa ngokulandela leli lungelo
sot,ha re nka hore molemi o masimong a matle lebatoweng la pula e ngata moo kuno e lebelletsweng e leng e phahameng moo ditheko tsa dijothollo di mo dumellang ho etsa phaello ka sejothollo seo molemi a ka ikopanya le banka ya naha kapa banka ya kgwebo kapa ba agribusiness kapa koporasi ya kadimo
tsn,kwala dilwana tsotlhe tse di amanang le tiro ya gago ya papatso ka go dirisa tshedimosetso go tswa mo disetatamenteng tsa gago tsa ditšhelete fa selwana se se rileng se sa tlhage mo foromong madi a dilwana tse di ntseng jalo a tshwanetse go tlhakanngwa le go kwalwa go bapa le tse dingwe other
nbl,ibhisimisi elinzinzisiweko lomsebenzi wezelimo kutjho abantu ngabanye iinqhema iinhlangano namkha amakhampani azibandakanye kumikhiqizo yamazinga aphezulu yezelimo begodu ngobunengi okungewamakhuwa namkha aphethwe abe alawulwa makhuwa
nbl,sibuye godu sizikhakhazise ngokobana kilonyaka sigidinga ikhulumnyaka lokuthoma letjhebiswano lobuhlakani esinalo nenarha ye-china eminyakeni yoke edluleko kube tjhatjhalazi ukobana yinengi inzuzo esiyifumanako kileli tjhebiswano esinalo
sot,pele bolepo bo eba teng hlahloba masimo a hao mme o tlose dimela dife kapa dife tse bonahalang di fapane haholo le tse ding ke hore tse telele haholo kapa tse kgutshwanyane haholo kapa tse nang le bolwetse
tso,swin wana swi nga pfunaka i ku sungula tiholideyi to leha ku engetela vuleteri ku avelana mintirho ka nkarhi nyana leswi swi ta katsiwa na ku tlakusa pfhumba ra ku tinyungubyisa hi afrika dzonga na goza ro tiya ehenhla ka nxaviselano na matiko ya le handle loku nga riki enawini
nso,e go hlatholla morero wa mmušo ka bohara go fetolela morero go merero ya dipapadi le boithabišo ya afrika-borwa go sekamolla merero ye mebjalo ge e le gore go a nyakega le go hlapetša tšhomišo ya merero ye
afr,na aanleiding van die geweldige afmetings wat die drooogte in sekere dele van die wes-kaap besig is om aan te neem het die wes-kaapse departement van landbou reeds by die nasionale departement van landbou aansoek gedoen om verdere befondsing vir hulp aan drooggeteisterde boere
sot,di tebelwa bakeng sa boitshwaro bo sa amoheleheng kapa di kenela morero o sele wa thuso ya bongaka ka molao ha ho motho ya dumeletsweng ho ba setho sa merero e mmedi ya thuso ya bongaka ka nako e le nngwe
afr,inleidende gedagtes me steyn heet almal teenwoordig welkom en n spesiale woord van welkom word ook aan me ruby gelderbloem van die nasionale departement van openbare werke en die verteenwoordigers van die kluitjieskraal gemeenskapskomitee gerig
xho,xa iirobhothi zidanyaza ekudibaneni kweendlela oko kuquka ukuvela kweempawu zabahambi ngeenyawo wena mhambi ngenyawo sukuwela indlela nokuba ubona indawo eyenzelwe abahambi ngenyawo kusabonakala uphawu lomntu olubomvu kwiirobhothi ezikweli cala uya ngakulo
sot,letlole le fumantshwa tjhelete ka dinyehelo tsa kgwedi le kgwedi tsa boramosebetsi le basebetsi mmuso ke mohlokomedi wa letlole lena mme ho lebelletswe hore o fane ka thuso ya ditjhelete ho thiba dikgeo tsa dikgaello nakong tsa ho hloka mosebetsi ho hongata
nbl,kokhunye la abantwana bazakusala khona nonina kunyana basamunya lesi-ke ngesinye seembonelo la ubuhle beenrhuluphelo zomntwana kuqalwa zona ntanzi ngaphambi kwamalungelo wemvelo kayise ekulawulweni komntwana
eng,the aim of the department of water affairs after the forestry functions were transferred remains the same for water activities but the promotion of sustainable forest management was removed from the budget
nso,magareng a dikgoro tša go fapafapana tša mmušo tše di nago le dikgahlegelo le maikarabelo mererong ye e fapafapanego ya methopo ya tlhago ya lefelo - mohlala ke mabu le meetse goba dikgwa le methopo ya ka lewatleng
ssw,yebo umuntfu lomsikati lokhulelwe lone hiv aids angandlulisa leligciwane kumntfwana ngesikhatsi sekuteta futsi nangalesikhatsi amunyisa kubalulekile kutsi bantfu labasikati labakhulelwe bahlolwe i-aids batfola lusito esikalweni lolusito lutawuniketa umntfwana litfuba lelincono
sot,tjhelete ya phano e behuweng e ka fumanwa sehlomathisong sa a sa bukakgakollo ena phano e tla etswa feela ha tefo ya phano e entswe tjhelete ya phano e lokela ho etswa ka ditempe tsa lekeno tse fumanehang dikantorong tsa poso
eng,most revisions are planned and reflect either the adoption of new statistical techniques or the incorporation of new information which allows the statistical error of previous estimates to be reduced only rarely are there avoidable errors such as human mistakes or system failures
tsn,dikhopi tse di kannweng tse di tlhagisang ditshwanelo tsa tlhokomelo dikao tsa tsona ke seti keiti sa lenyalo ditaelo tsa kgotlatshekelo tse di nayang ditshwanelo tse di kailweng diti keiti tsa botsalo tse di khutswafaditsweng jj
xho,urhwebo luthetha umntu abantu abenza ishishini urhwebo okanye ubuchule kwiriphabliki yomzantsi afrika ngaphandle kokuba imeko ibonisa urhwebo ngaphandle kokunyinwa urhwebo plukhethiweyo kunye norhwebo olumanyeneyo
xho,inqanaba ngeli xesha amajoni asenawo noko amandla umntu onenqanaba lokuqala lale ntsholongwane uphila kakuhle futhi naye usaziva mnandi amadlala abangela ukudumba entanyeni nasemiphakathweni aqhelekile - abonisa ukuba amajoni omzimba alwa nale ntsholongwane
nbl,elinye iphuzu elimmongo ehlelweni lokuphathwa kwelwazi kukuqakatheka kokusebenzisa ngokuhlanganyela iqhinga lokuphathwa kwelwazi kunye namaqhinga webhizinisi weenhlangano azakukghonakalisa iinhlangano bona zithuthukise ukuphumelela kwazo ngesibangeso-ke zihlale zikhona
afr,in hierdie opsig sal ons vanjaar in samewerking met die staatsdiensunies n staatsdiens spitsberaad hou om hierdie aangeleenthede aan te spreek sodat die gees van batho pele gestalte kan aanneem wanneer ook al n regeringsdiens gelewer word
tsn,tshwara sejanaga sa go rwala dijo ga mmogo le mafelo a go tshwara dijo phepa ka dinako tsotlhe go netefatsa gore dijo tse di rwadiwang kgotsa tse di tshwariwang ga di kgotlelwe ke dintsi leswe disaitshekang kgotsa sengwe le sengwe se se kotsi mo dijong
ven,masipala wa methiropolitheni na wa tshitiriki u na mushumo wa u shumisa sisiteme ya u fha laisentsi ya u bvisa mashika mufheni yo buliwaho kha tshipida tsha kha ndima ya na uri kha ndivho iyo i fanela u ita mushumo wa u fha laisentsi sa zwe zwa buliwa kha iyi ndima
xho,ukuqapheliseka kokuqala kweeseli ezingaqhelekanga kuthetha ukuthi uphando oluthe xhaxhe lunakho ukwenziwa yaye nonyango lunakho ukunikezelwa ukuba kuyafuneka ukuze kunqandwe ukuhambela phambili komhlaza
sot,a nyala josphinah mndawe ka - eo a hlokahala ka ba bile le bana ba tsheletseng bashemane ba babedi le banana ba bane ngwana wa bona wa pele a hlaha ka wa ho qetela ka ka a nyalana le nonhlanhla mavuso ha ba na bana
tsn,yuniti e e ntse gape e thusa mekgatlho ya setšhaba e e farologaneng jaaka dikolo ka thulaganyo le tsenyo ya didirisiwa tsa khomputara ka go dira jalo go tlhomamisiwa gore baithuti ba rona ba amogela thuto ya maemo a a kwa godimo le boleng
ssw,idac itawuphindze ibandzakanye isabc naleminye imisakato yekuchumana njengetiteshi temisakato tangasese ekutfutfukiseni bulwiminyenti sibonelo inls kwanyalo ichuba umklamo nesiteshi semsakato wemphakatsi ekusunguleni itheminoloji
eng,we cannot fail our women because if we do history will record that this fourth democratic parliament presided over a system that continued to oppress and marginalise women history will be unkind to us thank you very much applause
nbl,ngaso soke isikhath kufuze bona kutholakale imvumo ntanzi yokulalisa umuntu ngaphandle nakakhambe ngomsebenzi futhi abaphathi beminyango ngokwahlukana kwayo ngibo abazakubalwula ukuvunyelwa kwamalungiselelo anjalo ngokuqala imibandela eku- ngehla nokuthi iimali zikhona na
tso,masipala unwana na unwana ku tivisa masipala wa xifundza hi ku hambana ka programu ya migingiriko leyi khumbhaka migingiriko ya xifundza hinkwaxo xik ku tlhelerisiwa endzhaku ka timhaka ta masipala leti nga lemukiwa na chapu ya matshalatshala ya swilaveko leswi nga tlheriseriwa endzhaku
